Cruise,Vessel,Dive,Location,Photo Name,Latitude,Longitude,Depth (m),Bathy Depth (m),Local Relief in 10m (m),Log Local Relief,Backscatter (dB),Biological Zone,Major Habitat,Biology,Geomorphological Descriptor,Transitional,"Hard, Soft, Rubble",Level 1: Ecological Region,Level 2: Regime,Level 3: System,Level 4: Geoform/Hydroform,Level 5: Zone,Level 5: Subzone,Level 6: Macrohabitat,Level 7: Habitat,Level 8: Biotope,Human Impact,Duplicate,Comments,A1,A2,A3 (Antipathes sp.),A4,A5 (Stichopathes sp.),A6,A7 (Antipathes),A8,A9,A10,A11,A12,A13 (Stichopathes sp.),A14,A15,Acanthopathes thyoides,Antipathes atlantica,Antipathes furcata,Antipathes gracilis,Antipathes sp.,DFH8-30A Antipathes sp. cf. gracilis,Antipathes sp.- Humann 185,Aphanipathes pedata,Elatopathes abietina- green,Elatopathes abietina- green branching,Elatopathes abietina- white,Elatopathes abietina- white branching,Elatopathes sp.,Phanopathes expansa,Plumapathes pennacea,Stichopathes sp.,DFH11-19A Stichopathes sp.,DFH11-19B Stichopathes sp.,Tanacetipathes sp.,unid Antipatharian
DFH4,Spree,Dive 1,EFGB,Dive 1054 10 22 14.JPG,27.909142166666665,-93.58307531666667,73.152,-70.4397049,0.2516098,-0.5992724474754332,-101.31223297,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 1,EFGB,Dive 1055 10 22 30.JPG,27.910183333333332,-93.58321666666667,73.152,-62.02140427,0.45270538,-0.3441843442711958,-95.62981415,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2001 11 09 20.JPG,27.91,-93.58378333333333,62.7888,-61.18238449,0.35528946,-0.4494176760787441,-96.05042267,Coralline Algae,Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,large Plumapathes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2002 11 09 34.JPG,27.909121533333334,-93.58298966666666,62.7888,-70.5111618,0.77297211,-0.11183617579915997,-99.46979523,Coralline Algae,Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,large Plumapathes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2003 11 09 44.JPG,27.909966666666666,-93.58376666666666,62.7888,-61.23329544,0.56571198,-0.24740462417137646,-92.60285187,Coralline Algae,Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,large Plumapathes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2004 11 10 46.JPG,27.909109333333333,-93.58335021666667,62.7888,-69.44859314,3.0453949,0.48364361610548867,-96.77309418,Coralline Algae,Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,large Plumapathes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2005 11 11 40.JPG,27.908753133333335,-93.58326241666667,64.6176,-61.33367538,0.6161499,-0.21031361766807546,-93.88702393,Coralline Algae,Reef,Sand Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2006 11 18 46.JPG,27.90961666666667,-93.58351666666667,74.676,-70.36802673,0.57886505,-0.2374226709382068,-87.70269012,Brine Seep,Brine Seep,Bacterial Mat,Brine Seep,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Cold Seep,,,,B,Powell research site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2007 11 19 12.JPG,27.90911565,-93.58286453333334,73.7616,-68.36968231,2.10157013,0.3225438871151078,-91.69648743,Brine Seep,Brine Seep,Bacterial Mat,Brine Seep,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Cold Seep,,,,B,Powell research site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2008 11 20 01.JPG,27.90923325,-93.58295236666666,74.3712,-69.78186798,2.45224762,0.3895643217068612,-98.549263,Brine Seep,Brine Seep,Hard Bottom Community,Brine Seep,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Cold Seep,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2009 11 21 00.JPG,27.909203316666666,-93.58298116666667,73.7616,-70.44215393,0.75418854,-0.12252007104545515,-101.5681076,Brine Seep,Brine Seep,Hard Bottom Community,Brine Seep,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Cold Seep,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2010 11 21 18.JPG,27.9096731,-93.58399916666667,73.152,-62.21897888,0.8302002,-0.0808171663334498,-96.36403656,Brine Seep,Brine Seep,Bacterial Mat,Brine Seep,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Cold Seep,,,,,dead starfish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2011 11 21 35.JPG,27.909197016666667,-93.5831539,71.9328,-70.51525116,0.061203,-1.2132272894310183,-101.59134674,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2012 11 22 02.JPG,27.909191316666668,-93.58309885,73.152,-70.51193237,0.11262512,-0.9483647332798278,-94.2483902,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2013 11 23 22.JPG,27.909291733333333,-93.5827926,72.8472,-65.3322525,0.85560608,-0.06772613796087879,-89.43473816,Brine Seep,Brine Seep,Bacterial Mat ,Brine Seep,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Cold Seep,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2014 11 23 36.JPG,27.909259566666666,-93.58282151666667,73.7616,-66.34632111,1.22696686,0.088832832724154,-89.43473816,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2015 11 24 20.JPG,27.9091966,-93.58301995,73.4568,-70.55500031,0.11284637,-0.9475124065846684,-101.5681076,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2016 11 26 28.JPG,27.90937155,-93.58278911666666,74.0664,-65.35533142,0.93379211,-0.029749799925387045,-95.72812653,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2017 11 26 38.JPG,27.9092884,-93.58300306666666,74.3712,-70.48247528,0.41057587,-0.3866065781845915,-93.39058685,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2018 11 27 48.JPG,27.909445933333334,-93.58300885,73.7616,-70.34784698,1.33029938,0.12394938867436908,-91.34061432,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2019 11 28 58.JPG,27.909376966666667,-93.58280745,74.9808,-66.31167603,1.65254974,0.21815454015914884,-95.72812653,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2020 11 29 24.JPG,27.9093885,-93.58282063333333,75.5904,-66.31167603,1.65254974,0.21815454015914884,-95.72812653,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2021 11 29 38.JPG,27.9093231,-93.5827515,75.5904,-64.47664642,0.44594574,-0.35071798041822305,-94.60874176,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2022 11 29 48.JPG,27.90924475,-93.58276183333334,75.5904,-65.11935425,0.94307709,-0.02545280525503254,-95.63259888,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2023 11 30 44.JPG,27.908857066666666,-93.58265058333333,75.8952,-73.24317932,1.07193756,0.0301694885869538,-93.71312714,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,molluscan debris?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2024 11 31 10.JPG,27.908811716666666,-93.58258205,75.8952,-73.35516357,1.44387054,0.15952825536373585,-93.90742493,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,molluscan debris?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2025 11 31 26.JPG,27.910033333333335,-93.58335,76.5048,-62.05838394,0.31595993,-0.5003679910629708,-98.97179413,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,debris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2026 11 31 54.JPG,27.90960035,-93.58212288333333,74.3712,-64.82131195,2.69563293,0.43066075309732604,-95.2513504,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2027 11 32 14.JPG,27.9092277,-93.5824681,74.9808,-64.14795685,0.9258194,-0.03347372307289426,-92.36224365,Brine Seep,Brine Seep,Bacterial Mat,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,D,dead Plumapathes?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2028 11 32 20.JPG,27.909106133333335,-93.58261118333333,75.2856,-64.48561859,1.17433167,0.06979077332362958,-92.51452637,Brine Seep,Brine Seep,Bacterial Mat,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,D,dead Plumapathes?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2029 11 33 10.JPG,27.909069633333335,-93.58258276666666,76.2,-64.60599518,0.97423553,-0.011336035920513859,-89.27173615,Brine Seep,Brine Seep,Hard Bottom Community,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2030 11 34 54.JPG,27.9092548,-93.58254796666667,79.5528,-62.8214798,1.32647705,0.12269974045134344,-96.34011841,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,E,Powell research site- low Beggiotoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2031 11 35 08.JPG,27.90917805,-93.58282371666667,79.8576,-66.18409729,0.93695831,-0.02827973263383578,-94.82498932,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,E,Powell research site- low Beggiotoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2032 11 35 42.JPG,27.90985,-93.58291666666666,81.0768,-62.63479996,0.76488876,-0.11640172096533065,-95.5,Soft Bottom,Soft Bottom,Rubble,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2033 11 40 54.JPG,27.908623266666666,-93.58207836666666,82.6008,-81.0100174,0.43540192,-0.3611096601741924,-91.88719177,Coralline Algae,Reef,Coralline Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2034 11 41 16.JPG,27.908654433333332,-93.58211535,83.5152,-80.22649384,0.94911957,-0.02267907174543216,-90.59896088,Coralline Algae,Reef,Beggiotoa,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2035 11 41 28.JPG,27.90863635,-93.58222525,84.1248,-78.35718536,0.93768311,-0.02794390664299814,-84.22871399,Coralline Algae,Reef,Beggiotoa,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2036 11 42 20.JPG,27.908839966666665,-93.58218558333333,84.1248,-76.75839996,1.92323303,0.28403190904953646,-97.16137695,Coralline Algae,Reef,Beggiotoa,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2037 11 42 30.JPG,27.90882855,-93.58231663333333,83.82,-71.70734406,2.91233826,0.46424181566841927,-96.79962921,Coralline Algae,Reef,Beggiotoa,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2038 11 42 42.JPG,27.908891316666665,-93.58220705,83.82,-73.70781708,3.05058289,0.4843828300759969,-92.70988464,Coralline Algae,Reef,Beggiotoa,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2039 11 43 36.JPG,27.908750933333334,-93.58228206666666,84.1248,-74.61968231,2.78269958,0.4444663224710156,-91.42950439,Coralline Algae,Reef,Beggiotoa,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2040 11 56 28.JPG,27.907552916666667,-93.5809929,90.8304,-89.05394745,0.37582397,-0.4250155241110952,-86.42082214,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2041 12 00 24.JPG,27.907020116666665,-93.5816449,92.3544,-87.23318481,0.4520874,-0.34477759689564846,-90.99041748,Soft Bottom,Soft Bottom,Antipatharian,Fine,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2042 12 00 44.JPG,27.907016933333335,-93.58144273333333,92.3544,-88.47767639,0.16925049,-0.7714700653075857,-83.51396179,Soft Bottom,Soft Bottom,Antipatharian,Fine,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2043 12 02 30.JPG,27.906965233333334,-93.5812391,92.6592,-89.56945801,0.29836273,-0.525255427735045,-86.00845337,Soft Bottom,Soft Bottom,Burrows,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2044 12 03 22.JPG,27.906929,-93.58136061666667,92.6592,-89.0794754,0.2694931,-0.5694523498475101,-85.0,Soft Bottom,Soft Bottom,Burrows,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2045 12 07 56.JPG,27.906894516666668,-93.58118945,94.1832,-89.97106934,0.17979431,-0.7452240566222782,-79.22444153000001,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2046 12 09 28.JPG,27.906923083333332,-93.58114293333334,94.488,-89.89958191,0.32234955,-0.491672931727587,-83.53539276,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2047 12 10 40.JPG,27.906801483333332,-93.58095925,94.7928,-90.88134766,0.15979004,-0.7964502945329619,-81.08579254,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2048 12 11 02.JPG,27.906757633333335,-93.58093113333334,94.7928,-91.00762177,0.20921326,-0.6794107932161846,-93.19915009,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2049 12 11 30.JPG,27.907142433333334,-93.58027806666666,94.7928,-93.1594696,0.2802887,-0.5523944107183762,-87.29441833,Soft Bottom,Soft Bottom,Coarse,Coarse,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2050 12 14 54.JPG,27.906382283333333,-93.58120656666667,96.012,-91.33304596,0.23192596,-0.6346506370724546,-87.02724457,Soft Bottom,Soft Bottom,Burrows,Fine,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2051 12 15 06.JPG,27.906441016666665,-93.58102615,96.012,-91.63760376,0.38277435,-0.41705717232333095,-84.50660706,Soft Bottom,Soft Bottom,Burrows,Fine,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2052 12 16 54.JPG,27.906448316666665,-93.5807777,97.2312,-92.87026215,0.46417236,-0.33332072397676177,-83.65838623,Soft Bottom,Soft Bottom,Pits,Fine,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2053 12 17 24.JPG,27.906355333333334,-93.58083936666667,96.6216,-93.0758667,0.33029938,-0.48109224151546287,-83.49394989,Soft Bottom,Soft Bottom,Fine,Fine,,Soft Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Soft bottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH4,Spree,Dive 2,EFGB,Dive 2054 12 18 52.JPG,27.906117866666666,-93.5808616,97.2312,-93.46417999,0.54000092,-0.26760550026854446,-91.01197815,Soft Bottom,Soft Bottom,Antipatharian,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,F,unid nodules,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
